red,green,blue,closest_id,closest_dist
163,104,158,,
161,102,156,,
161,104,157,,
153,98,153,,
159,104,159,,
160,105,160,,
157,102,157,,
159,106,160,,
153,98,155,,
159,104,159,,
164,113,169,,
173,123,184,,
176,129,181,,
176,136,189,,
183,144,188,,
185,154,195,,
149,134,153,,
132,102,136,,
132,97,137,,
125,92,135,,
128,96,137,,
134,98,142,,
127,90,133,,
120,86,123,,
117,86,118,,
113,82,116,,
115,84,118,,
115,86,117,,
113,84,114,,
114,88,115,,
106,80,107,,
109,80,111,,
129,95,130,,
106,75,107,,
112,79,108,,
112,79,106,,
105,86,105,,
101,91,99,,
91,90,85,,
96,98,84,,
95,104,87,,
90,99,82,,
87,93,79,,
89,97,82,,
92,103,89,,
86,98,84,,
85,96,82,,
81,92,78,,
82,93,79,,
76,87,73,,
78,89,75,,
73,84,70,,
75,86,72,,
85,93,80,,
106,114,101,,
112,123,115,,
120,131,123,,
89,100,92,,
121,132,124,,
89,99,91,,
89,99,91,,
93,103,95,,
83,93,85,,
76,86,77,,
82,92,83,,
86,96,87,,
104,114,106,,
110,120,112,,
108,115,108,,
91,101,93,,
97,100,93,,
77,78,72,,
76,77,71,,
79,80,74,,
81,81,73,,
79,79,71,,
81,81,73,,
81,81,73,,
79,79,71,,
78,79,71,,
83,83,75,,
88,89,81,,
95,94,89,,
235,226,227,,
226,211,216,,
228,216,220,,
227,216,220,,
229,218,222,,
226,215,219,,
223,212,218,,
226,215,221,,
226,215,221,,
222,211,217,,
226,213,220,,
227,214,221,,
225,212,219,,
224,213,219,,
222,213,214,,
218,208,206,,
216,207,202,,
214,202,206,,
221,210,214,,
220,210,209,,
228,215,222,,
228,216,220,,
230,218,222,,
229,217,221,,
221,211,212,,
215,204,202,,
223,210,204,,
211,199,177,,
213,201,163,,
212,191,146,,
185,163,114,,
193,181,155,,
178,169,164,,
163,148,153,,
150,118,141,,
162,110,158,,
165,106,160,,
165,106,160,,
160,101,155,,
155,98,151,,
152,97,152,,
154,99,154,,
156,101,156,,
164,109,164,,
154,99,154,,
157,102,157,,
156,101,156,,
156,103,159,,
157,108,164,,
169,121,171,,
174,131,187,,
174,136,177,,
198,161,195,,
157,134,160,,
132,95,138,,
118,86,125,,
122,90,131,,
124,92,131,,
125,90,130,,
127,93,130,,
117,86,118,,
108,79,109,,
105,79,108,,
104,78,107,,
105,78,109,,
103,77,106,,
103,74,104,,
102,73,103,,
103,73,101,,
108,84,110,,
98,81,99,,
104,83,98,,
108,88,100,,
84,78,82,,
82,82,80,,
81,82,74,,
80,81,67,,
82,89,73,,
99,107,92,,
79,87,72,,
82,90,75,,
79,90,76,,
83,94,80,,
80,91,77,,
83,91,78,,
81,89,76,,
90,96,84,,
78,86,73,,
74,82,69,,
77,85,72,,
78,86,73,,
75,83,70,,
96,107,99,,
93,104,96,,
111,122,114,,
101,112,104,,
99,109,101,,
109,119,111,,
112,122,114,,
80,90,82,,
80,90,82,,
89,98,93,,
94,103,98,,
86,96,87,,
97,107,98,,
113,123,112,,
96,106,95,,
84,87,80,,
76,77,71,,
78,79,73,,
83,84,78,,
77,77,69,,
79,79,71,,
83,83,75,,
76,76,68,,
78,78,70,,
79,80,72,,
81,81,73,,
89,90,82,,
101,100,95,,
229,220,221,,
232,217,220,,
229,217,221,,
229,218,222,,
228,217,221,,
226,215,219,,
224,213,219,,
224,213,219,,
228,217,223,,
225,214,220,,
226,213,220,,
227,214,221,,
224,211,218,,
222,211,215,,
215,204,208,,
218,204,203,,
210,195,176,,
215,202,185,,
220,208,192,,
221,209,195,,
231,217,208,,
235,222,216,,
232,218,215,,
237,223,222,,
222,210,210,,
212,199,191,,
209,195,168,,
205,187,141,,
207,185,135,,
190,167,115,,
187,166,113,,
180,166,127,,
162,153,136,,
158,138,140,,
159,118,148,,
167,113,163,,
161,102,156,,
157,98,152,,
158,99,153,,
157,100,153,,
151,96,151,,
163,108,163,,
153,98,153,,
154,99,154,,
151,96,151,,
156,101,156,,
153,98,153,,
150,95,150,,
149,99,152,,
160,110,161,,
171,122,177,,
169,119,156,,
172,119,135,,
177,141,177,,
134,92,138,,
116,84,121,,
111,79,116,,
117,85,122,,
115,84,118,,
112,81,113,,
106,80,109,,
101,77,103,,
99,75,101,,
99,75,101,,
98,74,100,,
100,76,102,,
101,75,102,,
108,77,109,,
112,82,108,,
87,80,87,,
78,80,77,,
78,77,72,,
79,79,71,,
72,78,68,,
78,79,71,,
84,85,77,,
76,76,66,,
75,81,69,,
77,85,72,,
82,90,77,,
76,84,71,,
74,82,69,,
74,82,69,,
75,83,70,,
74,80,68,,
79,82,71,,
78,81,70,,
73,76,65,,
75,78,67,,
76,79,68,,
79,82,71,,
74,77,66,,
86,97,89,,
100,111,103,,
112,123,115,,
102,113,105,,
104,115,107,,
90,101,93,,
80,91,85,,
98,109,103,,
101,110,107,,
82,91,88,,
92,101,96,,
90,100,91,,
106,118,106,,
92,103,89,,
100,112,100,,
81,86,79,,
82,85,78,,
89,92,85,,
81,82,76,,
81,81,73,,
80,80,72,,
76,76,68,,
78,78,70,,
78,78,70,,
79,80,72,,
81,81,73,,
89,90,82,,
113,112,107,,
230,222,220,,
232,217,220,,
219,207,211,,
208,197,203,,
215,204,208,,
215,204,208,,
220,209,215,,
225,214,220,,
216,205,211,,
218,207,213,,
229,216,223,,
225,212,219,,
222,209,218,,
217,207,208,,
216,205,211,,
216,203,197,,
223,208,179,,
186,169,126,,
202,184,138,,
213,195,155,,
236,216,189,,
239,221,197,,
233,217,201,,
239,222,215,,
226,211,204,,
216,203,187,,
198,183,144,,
196,173,121,,
206,178,131,,
178,154,110,,
178,160,112,,
163,150,108,,
154,146,125,,
174,149,155,,
172,122,160,,
170,113,166,,
161,102,156,,
161,102,156,,
156,97,151,,
156,99,152,,
155,100,155,,
153,98,153,,
151,96,151,,
149,94,149,,
150,95,150,,
146,91,146,,
145,90,145,,
146,92,144,,
143,89,141,,
151,101,152,,
170,118,167,,
179,106,136,,
158,83,80,,
173,125,163,,
127,89,126,,
112,81,113,,
109,78,112,,
109,78,110,,
112,83,114,,
106,80,109,,
102,78,104,,
99,77,100,,
98,76,97,,
98,76,99,,
99,75,99,,
97,75,96,,
101,75,100,,
110,76,109,,
122,96,121,,
82,82,80,,
81,89,78,,
79,80,72,,
77,83,69,,
73,79,67,,
76,77,69,,
80,81,73,,
79,79,71,,
75,81,71,,
76,82,72,,
77,83,73,,
87,93,83,,
79,85,73,,
77,80,69,,
77,80,69,,
74,77,66,,
76,78,67,,
78,80,69,,
81,83,72,,
76,78,67,,
77,79,68,,
78,80,69,,
79,81,70,,
107,120,110,,
106,119,109,,
83,96,86,,
118,131,121,,
103,116,109,,
123,135,131,,
88,101,94,,
95,108,101,,
85,97,93,,
100,112,110,,
91,103,99,,
123,134,126,,
92,103,95,,
81,93,83,,
98,110,100,,
90,97,89,,
86,91,84,,
79,84,77,,
79,82,75,,
79,79,71,,
79,78,73,,
79,79,71,,
79,79,71,,
80,79,74,,
82,82,74,,
84,83,78,,
94,91,86,,
133,128,125,,
228,218,216,,
234,222,222,,
243,231,233,,
242,230,234,,
240,227,234,,
236,223,230,,
236,223,230,,
235,222,229,,
235,222,229,,
238,225,232,,
242,229,236,,
229,216,223,,
219,208,214,,
219,207,211,,
217,206,212,,
210,199,193,,
220,207,175,,
213,192,139,,
195,168,115,,
208,181,136,,
225,205,152,,
234,217,165,,
231,214,170,,
232,218,183,,
228,213,192,,
221,206,185,,
191,173,127,,
197,176,121,,
201,176,135,,
167,145,106,,
157,142,101,,
166,154,114,,
155,147,128,,
179,151,163,,
170,117,163,,
168,109,163,,
161,103,153,,
156,98,149,,
155,96,150,,
153,94,150,,
151,92,146,,
152,93,147,,
153,96,149,,
151,97,149,,
147,94,146,,
147,94,146,,
144,91,145,,
140,90,143,,
142,89,143,,
147,94,148,,
167,109,160,,
174,90,106,,
151,77,76,,
173,127,156,,
125,84,124,,
115,81,118,,
111,77,110,,
107,76,108,,
100,74,103,,
104,80,106,,
103,79,103,,
97,73,95,,
101,76,98,,
100,75,97,,
103,75,98,,
100,75,96,,
104,75,103,,
108,74,109,,
125,104,123,,
82,85,78,,
84,92,81,,
83,86,77,,
73,81,68,,
74,80,70,,
78,79,71,,
79,80,72,,
77,78,70,,
76,77,69,,
74,77,68,,
78,79,71,,
80,83,74,,
88,91,80,,
75,81,69,,
74,80,68,,
72,75,64,,
74,77,66,,
75,77,66,,
77,79,68,,
77,79,68,,
76,78,67,,
75,77,66,,
79,81,70,,
108,119,111,,
109,121,111,,
108,120,110,,
112,123,115,,
128,137,134,,
95,104,99,,
102,111,106,,
106,115,110,,
103,114,108,,
104,115,109,,
128,139,133,,
93,103,95,,
110,120,111,,
103,113,104,,
86,93,85,,
82,87,80,,
84,89,82,,
84,91,83,,
85,90,83,,
83,84,76,,
78,78,70,,
79,79,71,,
80,80,72,,
82,81,76,,
81,81,73,,
88,87,82,,
101,97,94,,
222,216,216,,
240,228,230,,
235,223,225,,
235,223,227,,
234,221,228,,
233,220,227,,
231,218,225,,
232,219,226,,
235,222,229,,
231,218,225,,
233,220,227,,
235,222,229,,
233,220,227,,
231,218,227,,
235,223,227,,
217,206,212,,
217,208,201,,
219,207,181,,
208,187,140,,
204,178,127,,
193,166,119,,
207,182,128,,
218,193,137,,
226,204,146,,
226,206,155,,
230,210,175,,
195,178,148,,
197,179,133,,
198,172,121,,
187,162,122,,
161,139,98,,
170,156,111,,
167,157,122,,
188,178,166,,
169,138,154,,
173,116,161,,
162,104,155,,
152,96,145,,
152,94,144,,
151,92,146,,
148,89,143,,
147,90,145,,
154,97,150,,
154,97,150,,
148,94,146,,
141,89,138,,
141,89,138,,
139,87,136,,
135,85,136,,
135,82,138,,
145,90,145,,
167,109,157,,
160,78,84,,
138,73,71,,
170,123,159,,
129,84,127,,
115,81,116,,
113,79,112,,
107,78,109,,
100,74,103,,
105,79,106,,
105,77,102,,
98,73,95,,
101,76,98,,
100,75,97,,
103,75,98,,
100,75,97,,
104,75,105,,
108,79,109,,
99,83,94,,
77,83,73,,
75,85,74,,
83,90,82,,
77,87,76,,
77,83,73,,
78,79,71,,
77,78,70,,
78,79,71,,
77,78,70,,
76,77,69,,
77,78,70,,
74,77,68,,
74,80,68,,
80,86,74,,
77,83,71,,
73,76,65,,
75,77,66,,
75,77,66,,
76,78,67,,
76,78,67,,
76,78,67,,
75,77,66,,
80,82,71,,
86,94,83,,
78,86,75,,
78,86,75,,
78,88,77,,
84,91,83,,
78,85,77,,
86,93,85,,
95,102,94,,
110,117,109,,
91,98,90,,
77,84,76,,
83,90,82,,
80,85,78,,
75,80,73,,
86,91,84,,
87,92,85,,
85,90,83,,
76,83,75,,
84,89,82,,
84,85,77,,
80,80,72,,
80,80,72,,
82,82,74,,
83,82,77,,
87,86,81,,
86,85,80,,
238,234,233,,
224,218,220,,
229,218,222,,
229,217,221,,
224,211,218,,
229,216,223,,
228,215,222,,
230,217,224,,
227,214,221,,
233,220,227,,
232,219,226,,
234,221,228,,
233,220,227,,
233,220,227,,
235,222,231,,
234,219,222,,
233,222,226,,
229,219,217,,
218,206,182,,
213,195,149,,
213,191,134,,
205,178,125,,
204,172,123,,
216,187,131,,
228,205,137,,
221,201,138,,
229,209,156,,
183,170,125,,
193,176,130,,
201,177,129,,
168,143,102,,
178,158,108,,
180,167,115,,
172,160,134,,
182,172,170,,
169,138,156,,
164,107,150,,
155,97,145,,
151,95,142,,
153,95,145,,
153,94,148,,
153,96,149,,
150,97,149,,
149,96,148,,
152,98,150,,
145,93,142,,
143,91,139,,
138,86,134,,
142,90,138,,
135,86,133,,
135,82,134,,
143,89,141,,
162,107,149,,
156,80,80,,
131,70,67,,
168,121,163,,
128,83,124,,
114,80,113,,
110,79,111,,
104,75,106,,
107,78,108,,
108,78,106,,
105,72,99,,
105,75,99,,
104,76,99,,
101,76,98,,
100,75,97,,
99,73,98,,
103,74,104,,
109,85,107,,
89,83,85,,
79,85,75,,
77,88,74,,
87,94,86,,
84,94,83,,
79,85,75,,
77,78,70,,
78,79,71,,
77,78,70,,
77,78,70,,
77,78,70,,
79,80,72,,
75,78,69,,
77,80,69,,
80,86,74,,
78,84,72,,
78,81,70,,
76,78,67,,
76,78,67,,
76,78,67,,
76,78,67,,
77,79,68,,
78,80,69,,
75,77,66,,
75,82,74,,
85,92,84,,
93,100,93,,
80,90,82,,
81,89,78,,
87,94,87,,
83,90,83,,
84,91,84,,
84,89,82,,
81,88,80,,
82,89,82,,
82,87,81,,
92,97,93,,
93,98,92,,
84,89,82,,
87,94,86,,
76,81,74,,
82,87,80,,
77,80,73,,
81,81,73,,
87,87,79,,
84,84,76,,
86,85,80,,
88,87,83,,
95,92,87,,
226,222,219,,
217,211,213,,
222,213,218,,
219,210,215,,
223,212,218,,
224,211,218,,
223,210,217,,
225,212,219,,
226,213,220,,
228,215,222,,
228,215,222,,
230,217,224,,
231,218,225,,
233,220,227,,
232,219,226,,
234,221,230,,
235,220,225,,
238,227,231,,
235,223,223,,
238,224,211,,
232,213,180,,
226,205,150,,
218,192,133,,
207,177,125,,
204,177,124,,
213,193,130,,
221,203,141,,
216,199,143,,
200,187,132,,
196,178,128,,
187,164,120,,
176,153,109,,
197,180,128,,
205,194,140,,
211,198,179,,
193,181,181,,
172,143,161,,
166,114,153,,
163,104,150,,
155,97,145,,
155,97,147,,
153,96,147,,
149,95,145,,
149,97,146,,
140,87,139,,
141,89,138,,
141,92,139,,
136,87,132,,
133,84,129,,
132,83,128,,
129,82,126,,
136,86,135,,
142,90,139,,
149,96,140,,
154,82,85,,
133,70,78,,
156,112,145,,
121,82,113,,
116,82,115,,
114,80,113,,
110,79,110,,
112,81,112,,
107,77,105,,
109,76,103,,
107,77,101,,
104,76,99,,
103,75,98,,
99,76,96,,
100,74,99,,
103,74,104,,
112,95,111,,
80,80,78,,
80,82,77,,
82,90,79,,
78,86,75,,
74,82,71,,
84,90,80,,
80,83,74,,
77,80,71,,
77,78,70,,
74,75,67,,
76,77,69,,
78,79,71,,
79,80,72,,
78,81,70,,
75,81,69,,
75,81,69,,
77,83,71,,
77,80,69,,
75,78,67,,
75,78,67,,
77,79,68,,
76,78,67,,
77,79,68,,
75,77,66,,
110,116,112,,
113,123,115,,
113,122,119,,
84,95,91,,
82,91,86,,
83,93,84,,
78,87,86,,
86,95,92,,
79,86,78,,
80,87,80,,
84,90,86,,
78,85,77,,
76,83,76,,
95,101,101,,
88,95,88,,
99,107,96,,
85,92,84,,
91,94,87,,
78,79,73,,
83,82,77,,
81,81,73,,
82,82,72,,
81,82,77,,
86,86,84,,
98,95,88,,
234,229,226,,
223,217,221,,
217,211,215,,
216,210,214,,
215,209,213,,
219,210,215,,
221,210,218,,
224,213,219,,
226,215,221,,
226,215,221,,
229,218,224,,
228,217,223,,
228,217,223,,
230,217,224,,
231,218,225,,
233,220,230,,
237,225,229,,
238,223,228,,
239,224,227,,
240,225,222,,
240,225,206,,
224,206,160,,
217,191,132,,
217,186,131,,
204,176,126,,
201,180,125,,
219,200,144,,
216,197,141,,
204,187,133,,
201,181,131,,
171,149,102,,
187,169,119,,
205,193,133,,
198,189,134,,
214,202,180,,
196,186,176,,
183,162,169,,
175,134,166,,
163,106,149,,
149,96,138,,
146,92,142,,
152,98,150,,
151,99,148,,
148,94,143,,
144,90,139,,
142,90,138,,
137,88,135,,
134,87,131,,
133,86,128,,
130,83,125,,
131,86,129,,
132,86,133,,
137,90,136,,
145,91,140,,
151,86,92,,
130,67,76,,
140,105,129,,
121,84,117,,
117,83,116,,
117,84,115,,
113,80,109,,
112,79,106,,
112,79,106,,
111,76,106,,
111,77,104,,
106,77,99,,
104,76,98,,
99,74,95,,
98,74,96,,
106,77,108,,
121,107,122,,
82,84,79,,
79,81,78,,
78,83,76,,
76,82,72,,
74,80,70,,
77,83,73,,
86,92,82,,
78,84,74,,
76,79,70,,
77,78,70,,
76,77,69,,
78,79,71,,
79,80,72,,
77,79,68,,
77,79,68,,
80,82,71,,
75,78,67,,
76,82,70,,
77,83,71,,
82,88,76,,
80,82,71,,
81,83,72,,
81,81,71,,
79,81,70,,
96,101,95,,
81,88,80,,
80,91,87,,
115,127,125,,
77,86,81,,
87,97,88,,
84,93,92,,
99,105,103,,
92,99,91,,
98,105,98,,
87,93,89,,
79,85,81,,
85,92,85,,
76,82,78,,
81,88,81,,
78,85,77,,
76,81,74,,
83,86,79,,
99,98,93,,
78,78,70,,
80,80,72,,
77,77,67,,
81,80,76,,
89,88,84,,
99,96,87,,
230,225,221,,
225,216,219,,
215,209,213,,
213,207,211,,
213,207,211,,
215,206,211,,
218,207,213,,
216,205,211,,
218,207,213,,
222,211,217,,
225,214,220,,
224,213,219,,
228,217,223,,
230,217,224,,
232,219,226,,
230,217,224,,
235,220,225,,
237,222,225,,
238,224,224,,
240,224,225,,
240,225,222,,
245,231,205,,
215,199,147,,
220,200,137,,
217,196,139,,
194,174,121,,
191,174,122,,
223,207,156,,
211,195,144,,
221,205,156,,
163,146,100,,
199,184,129,,
205,194,132,,
204,195,138,,
176,166,130,,
176,163,128,,
206,190,164,,
186,165,164,,
152,121,139,,
137,94,124,,
142,94,132,,
141,93,133,,
142,94,136,,
143,96,140,,
140,93,137,,
138,89,134,,
137,89,131,,
132,85,127,,
129,83,122,,
129,83,122,,
128,83,124,,
131,84,126,,
133,85,127,,
139,85,134,,
150,87,104,,
130,67,76,,
132,94,131,,
123,82,126,,
119,82,113,,
117,82,114,,
112,78,105,,
116,80,106,,
116,80,108,,
114,80,107,,
115,79,107,,
111,77,102,,
108,76,100,,
104,77,96,,
103,75,98,,
121,90,122,,
93,77,87,,
81,84,75,,
82,87,81,,
77,82,75,,
76,82,72,,
74,80,70,,
75,81,71,,
85,91,81,,
78,84,74,,
74,80,70,,
77,80,71,,
79,80,72,,
76,77,69,,
77,78,70,,
79,81,70,,
78,80,69,,
80,82,71,,
76,79,68,,
75,81,69,,
73,79,67,,
78,84,72,,
77,83,71,,
78,81,70,,
80,82,71,,
79,81,70,,
108,113,107,,
77,84,76,,
94,105,101,,
121,133,131,,
78,87,82,,
96,105,100,,
85,94,93,,
112,118,114,,
89,96,88,,
86,93,86,,
81,86,82,,
112,118,116,,
96,103,96,,
80,87,79,,
103,110,103,,
72,79,72,,
101,106,99,,
113,116,109,,
80,81,75,,
83,83,75,,
76,75,70,,
78,78,70,,
79,78,73,,
82,83,75,,
96,94,82,,
229,224,218,,
219,210,211,,
210,204,208,,
211,205,209,,
211,205,209,,
212,203,208,,
216,205,211,,
215,204,210,,
218,207,213,,
221,210,216,,
222,211,217,,
225,214,220,,
224,213,219,,
226,213,220,,
227,214,221,,
225,212,221,,
228,213,218,,
232,217,222,,
235,221,221,,
234,223,221,,
238,225,219,,
245,228,210,,
230,212,166,,
227,208,142,,
226,206,147,,
206,189,137,,
212,198,149,,
194,183,137,,
175,163,123,,
157,143,116,,
192,180,142,,
216,203,150,,
202,189,136,,
187,175,125,,
165,157,110,,
163,153,100,,
186,176,127,,
200,186,157,,
209,194,187,,
213,194,198,,
184,160,173,,
139,105,129,,
139,98,132,,
147,101,140,,
143,97,136,,
136,89,131,,
137,91,130,,
131,85,122,,
127,81,117,,
131,87,123,,
125,81,117,,
128,82,121,,
131,83,125,,
135,84,125,,
153,95,119,,
130,71,93,,
126,91,124,,
120,82,123,,
123,83,118,,
123,82,116,,
117,78,107,,
117,78,107,,
122,83,112,,
120,81,110,,
120,81,110,,
118,79,106,,
112,77,101,,
107,75,96,,
104,71,98,,
127,96,127,,
86,73,80,,
79,81,70,,
78,83,76,,
78,86,75,,
80,86,74,,
81,87,77,,
77,85,74,,
74,82,71,,
74,82,71,,
76,82,72,,
79,82,73,,
80,81,73,,
77,78,70,,
78,79,71,,
79,81,70,,
78,80,69,,
80,82,71,,
75,78,67,,
75,81,69,,
75,81,69,,
77,83,71,,
77,80,69,,
78,78,68,,
80,80,70,,
80,82,71,,
106,111,107,,
93,103,94,,
100,113,106,,
115,124,121,,
77,87,79,,
93,102,99,,
92,102,101,,
108,119,113,,
95,105,96,,
80,87,80,,
122,128,124,,
77,86,83,,
80,86,84,,
83,90,82,,
83,92,87,,
90,99,94,,
95,102,94,,
75,80,74,,
81,82,77,,
80,81,75,,
85,86,80,,
79,80,72,,
79,80,74,,
81,82,74,,
89,89,79,,
111,108,101,,
221,215,215,,
212,206,208,,
214,207,214,,
209,202,209,,
211,204,211,,
214,205,210,,
212,203,208,,
212,203,208,,
216,207,212,,
219,208,214,,
216,205,211,,
216,205,211,,
219,206,213,,
219,206,213,,
221,208,215,,
224,209,214,,
225,210,213,,
226,212,209,,
227,212,205,,
231,215,192,,
232,211,180,,
229,206,164,,
216,196,137,,
215,196,140,,
224,207,155,,
208,197,152,,
152,144,108,,
136,126,91,,
123,111,89,,
121,112,83,,
200,190,141,,
190,178,130,,
171,158,113,,
166,155,109,,
181,169,119,,
196,182,133,,
207,190,146,,
215,196,163,,
218,204,175,,
211,199,185,,
202,186,189,,
211,187,201,,
145,113,137,,
135,99,127,,
127,86,118,,
133,86,122,,
130,85,118,,
129,85,118,,
125,81,117,,
126,82,118,,
127,81,117,,
130,79,120,,
136,85,118,,
159,98,129,,
129,68,76,,
131,92,121,,
134,88,124,,
127,81,118,,
125,81,114,,
119,78,110,,
120,81,112,,
124,83,115,,
120,79,109,,
124,83,115,,
117,81,107,,
111,78,99,,
109,78,94,,
107,73,97,,
128,103,122,,
84,73,77,,
79,81,70,,
73,79,69,,
79,87,74,,
78,81,70,,
76,78,67,,
77,79,68,,
77,79,68,,
77,79,68,,
78,80,69,,
80,82,71,,
82,82,72,,
78,80,69,,
77,78,70,,
78,80,69,,
78,80,69,,
80,82,71,,
77,79,66,,
78,82,68,,
78,82,68,,
78,82,68,,
78,80,69,,
79,80,72,,
78,81,72,,
76,82,72,,
99,101,96,,
88,99,91,,
102,115,106,,
96,103,96,,
88,98,90,,
82,92,91,,
99,108,107,,
86,97,91,,
108,121,114,,
80,87,79,,
114,121,114,,
81,90,87,,
86,97,93,,
116,125,122,,
92,101,98,,
89,100,94,,
102,112,104,,
80,87,80,,
78,80,75,,
81,84,77,,
81,82,76,,
77,80,73,,
76,78,73,,
80,83,76,,
91,92,86,,
99,96,91,,
216,212,209,,
212,208,207,,
211,205,209,,
206,199,206,,
206,201,207,,
207,201,205,,
208,202,204,,
210,201,206,,
217,206,212,,
218,207,213,,
218,207,213,,
219,208,214,,
220,208,212,,
221,208,215,,
221,209,213,,
225,210,213,,
219,207,207,,
225,210,203,,
225,208,190,,
222,203,160,,
216,196,143,,
210,191,135,,
214,196,134,,
218,198,145,,
221,205,154,,
180,171,128,,
127,120,92,,
226,208,168,,
203,188,157,,
114,104,79,,
182,174,128,,
177,163,116,,
171,158,114,,
182,169,125,,
184,163,116,,
194,172,123,,
207,185,136,,
204,182,133,,
206,185,140,,
221,201,177,,
222,204,202,,
216,197,201,,
210,193,199,,
200,172,184,,
139,108,126,,
138,93,113,,
144,87,106,,
134,80,103,,
135,80,111,,
132,85,119,,
129,83,119,,
131,81,119,,
132,82,119,,
147,87,125,,
151,77,74,,
148,92,117,,
134,90,126,,
130,84,120,,
129,85,120,,
125,81,116,,
125,84,116,,
123,82,112,,
126,85,115,,
124,83,113,,
123,80,107,,
114,81,100,,
104,76,90,,
108,69,98,,
106,86,87,,
81,78,73,,
82,82,74,,
82,81,76,,
80,83,74,,
78,80,69,,
77,77,67,,
74,76,63,,
75,77,64,,
76,78,65,,
80,78,66,,
79,77,65,,
77,77,65,,
78,78,66,,
80,82,71,,
79,81,70,,
78,81,70,,
79,81,70,,
79,79,69,,
80,82,69,,
79,83,69,,
77,81,67,,
80,82,71,,
75,81,71,,
77,85,74,,
90,102,90,,
103,108,102,,
103,114,106,,
93,106,97,,
83,90,83,,
96,105,100,,
103,113,114,,
88,97,96,,
78,89,83,,
77,90,83,,
85,90,83,,
85,92,85,,
76,85,82,,
98,107,104,,
102,111,108,,
79,88,85,,
107,118,110,,
88,98,90,,
79,84,78,,
116,118,113,,
116,119,112,,
92,98,88,,
79,84,77,,
78,81,74,,
90,91,85,,
81,82,76,,
88,83,79,,
114,106,103,,
196,191,188,,
204,198,200,,
209,203,207,,
204,199,203,,
204,198,202,,
204,198,202,,
213,204,209,,
217,206,212,,
216,205,211,,
217,206,212,,
217,206,210,,
223,211,215,,
220,208,212,,
222,210,214,,
224,209,214,,
219,207,207,,
225,211,200,,
228,207,180,,
223,200,150,,
222,196,137,,
218,194,134,,
215,189,130,,
217,191,140,,
226,209,155,,
178,169,126,,
139,125,98,,
196,171,141,,
188,167,138,,
121,109,87,,
189,176,131,,
147,129,83,,
158,140,100,,
164,146,106,,
171,150,103,,
185,163,114,,
187,163,115,,
197,174,124,,
209,184,128,,
215,193,146,,
220,201,169,,
215,198,182,,
206,187,183,,
176,145,143,,
133,98,96,,
131,78,74,,
155,84,82,,
160,79,85,,
154,81,92,,
154,87,105,,
146,83,104,,
136,83,113,,
131,85,121,,
150,87,118,,
175,78,69,,
146,70,74,,
147,92,123,,
134,90,117,,
133,92,124,,
132,87,118,,
134,90,117,,
129,85,112,,
130,85,114,,
126,80,109,,
128,82,108,,
120,81,102,,
109,75,92,,
126,83,103,,
152,80,84,,
114,81,72,,
82,86,72,,
80,82,71,,
81,81,71,,
80,82,71,,
76,78,67,,
80,80,70,,
81,78,71,,
80,77,70,,
77,76,71,,
74,75,67,,
77,78,70,,
82,83,75,,
76,79,68,,
76,78,67,,
76,78,67,,
79,79,67,,
79,81,70,,
77,80,71,,
73,79,69,,
79,85,75,,
73,83,72,,
88,98,87,,
97,107,96,,
104,114,103,,
104,109,103,,
98,109,101,,
106,119,110,,
79,89,81,,
88,94,90,,
93,103,102,,
78,87,86,,
85,98,91,,
91,104,97,,
104,111,103,,
95,102,95,,
102,111,108,,
93,102,99,,
73,82,79,,
81,90,87,,
97,107,99,,
87,94,87,,
93,98,92,,
76,81,75,,
77,84,76,,
74,81,73,,
85,92,84,,
93,98,91,,
78,81,74,,
76,79,72,,
91,86,82,,
92,87,83,,
219,214,210,,
169,161,159,,
184,178,178,,
194,188,190,,
206,200,204,,
210,204,208,,
213,204,209,,
215,204,210,,
218,207,213,,
219,208,214,,
223,210,217,,
223,210,217,,
223,211,215,,
225,213,217,,
226,211,214,,
225,211,208,,
233,219,193,,
234,211,161,,
227,197,137,,
225,193,134,,
218,187,133,,
213,181,130,,
194,167,114,,
162,142,89,,
206,192,155,,
110,99,77,,
104,89,70,,
119,104,71,,
135,121,92,,
219,206,151,,
196,176,123,,
184,163,116,,
186,165,118,,
189,165,117,,
189,162,115,,
194,166,119,,
203,175,127,,
204,178,127,,
204,182,133,,
211,193,153,,
202,184,170,,
157,136,135,,
146,108,105,,
135,85,76,,
141,73,60,,
166,78,64,,
179,76,67,,
171,77,65,,
169,81,69,,
167,74,69,,
163,79,79,,
168,87,93,,
167,80,86,,
184,75,72,,
167,76,58,,
158,78,79,,
157,91,95,,
141,95,124,,
139,90,122,,
138,88,117,,
134,88,114,,
130,84,110,,
129,85,108,,
130,86,113,,
120,81,102,,
111,73,86,,
152,79,86,,
168,92,78,,
156,78,65,,
137,81,68,,
113,85,71,,
91,84,74,,
85,82,75,,
79,79,69,,
80,80,70,,
77,77,67,,
77,77,67,,
79,79,69,,
79,76,67,,
76,76,64,,
77,77,65,,
79,79,69,,
78,79,71,,
79,79,71,,
75,78,67,,
76,82,72,,
77,84,76,,
84,91,84,,
106,113,105,,
82,96,83,,
100,114,101,,
108,120,108,,
97,107,96,,
87,94,87,,
79,92,83,,
96,108,98,,
88,98,87,,
92,102,94,,
103,114,110,,
82,88,84,,
82,92,84,,
110,121,115,,
117,124,116,,
89,99,91,,
89,98,95,,
