red,green,blue,red_shift,green_shift,blue_shift
67.80392156862746,67.80392156862746,60.30392156862745,0,0,0
68.05490196078432,68.05490196078432,60.55490196078431,0,0,0
68.30588235294118,69.05588235294118,63.055882352941175,0,0,0
71.55686274509804,72.30686274509804,66.30686274509804,0,0,0
72.5578431372549,73.3078431372549,67.3078431372549,0,0,0
71.30882352941177,72.80882352941177,64.55882352941177,0,0,0
73.05980392156863,73.80980392156863,67.80980392156863,0,0,0
74.06078431372549,77.81078431372549,72.56078431372549,0,0,0
77.31176470588235,84.06176470588235,80.31176470588235,0,0,0
80.56274509803922,89.56274509803922,89.56274509803922,0,0,0
93.56372549019608,98.06372549019608,95.06372549019608,0,0,0
82.56470588235294,82.56470588235294,76.56470588235294,0,0,0
73.0656862745098,70.0656862745098,61.8156862745098,0,0,0
74.06666666666666,68.81666666666666,61.31666666666666,0,0,0
72.06764705882352,72.06764705882352,66.06764705882352,0,0,0
73.06862745098039,74.56862745098039,70.81862745098039,0,0,0
77.06960784313725,77.81960784313725,73.31960784313725,0,0,0
74.32058823529411,75.07058823529411,70.57058823529411,0,0,0
76.07156862745097,76.82156862745097,72.32156862745097,0,0,0
82.32254901960783,83.07254901960783,78.57254901960783,0,0,0
80.32352941176471,81.82352941176471,79.57352941176471,0,0,0
85.07450980392157,89.57450980392157,89.57450980392157,0,0,0
91.32549019607843,95.82549019607843,95.82549019607843,0,0,0
91.5764705882353,94.5764705882353,96.8264705882353,0,0,0
91.82745098039216,91.07745098039216,95.57745098039216,0,0,0
89.82843137254902,89.07843137254902,92.82843137254902,0,0,0
87.07941176470588,87.07941176470588,87.07941176470588,0,0,0
79.08039215686274,79.08039215686274,77.58039215686274,0,0,0
86.8313725490196,86.0813725490196,84.5813725490196,0,0,0
81.08235294117647,80.33235294117647,77.33235294117647,0,0,0
80.58333333333333,80.58333333333333,73.08333333333333,0,0,0
79.3343137254902,79.3343137254902,73.3343137254902,0,0,0
80.33529411764707,78.08529411764707,74.33529411764707,0,0,0
78.33627450980393,76.08627450980393,69.33627450980393,0,0,0
78.58725490196079,76.33725490196079,69.58725490196079,0,0,0
73.58823529411765,70.58823529411765,62.338235294117645,0,0,0
79.83921568627451,74.58921568627451,68.58921568627451,0,0,0
79.34019607843138,72.59019607843138,65.84019607843138,0,0,0
77.34117647058824,74.34117647058824,67.59117647058824,0,0,0
82.0921568627451,80.5921568627451,71.5921568627451,0,0,0
76.34313725490196,76.34313725490196,68.84313725490196,0,0,0
80.34411764705882,81.09411764705882,77.34411764705882,0,0,0
75.34509803921569,80.59509803921569,74.59509803921569,0,0,0
77.09607843137255,86.09607843137255,78.59607843137255,0,0,0
81.84705882352941,90.09705882352941,84.09705882352941,0,0,0
82.84803921568627,90.34803921568627,89.59803921568627,0,0,0
98.09901960784313,104.84901960784313,102.59901960784313,0,0,0
87.1,90.85,85.6,0,0,0
85.10098039215686,88.85098039215686,83.60098039215686,0,0,0
93.60196078431372,95.10196078431372,91.35196078431372,0,0,0
101.35294117647058,102.10294117647058,96.10294117647058,0,0,0
96.35392156862744,96.35392156862744,87.35392156862744,0,0,0
85.35490196078432,85.35490196078432,77.85490196078432,0,0,0
78.85588235294118,81.10588235294118,72.85588235294118,0,0,0
79.10686274509804,82.10686274509804,71.60686274509804,0,0,0
79.3578431372549,82.3578431372549,71.1078431372549,0,0,0
91.60882352941177,96.10882352941177,85.60882352941177,0,0,0
84.35980392156863,85.85980392156863,76.10980392156863,0,0,0
85.36078431372549,85.36078431372549,76.36078431372549,0,0,0
84.11176470588235,84.11176470588235,75.11176470588235,0,0,0
86.61274509803921,85.11274509803921,76.11274509803921,0,0,0
87.61372549019607,86.11372549019607,77.11372549019607,0,0,0
89.36470588235294,86.36470588235294,77.36470588235294,0,0,0
90.36568627450981,88.11568627450981,75.36568627450981,0,0,0
86.86666666666667,84.61666666666667,70.36666666666667,0,0,0
102.86764705882354,107.36764705882354,107.36764705882354,0,0,0
101.6186274509804,106.1186274509804,106.1186274509804,0,0,0
104.86960784313726,109.36960784313726,109.36960784313726,0,0,0
105.12058823529412,109.62058823529412,109.62058823529412,0,0,0
101.62156862745098,106.12156862745098,106.12156862745098,0,0,0
98.87254901960785,103.37254901960785,101.87254901960785,0,0,0
99.87352941176471,104.37352941176471,102.87352941176471,0,0,0
103.87450980392157,108.37450980392157,106.87450980392157,0,0,0
101.12549019607843,105.62549019607843,104.12549019607843,0,0,0
102.87647058823529,107.37647058823529,105.87647058823529,0,0,0
96.37745098039215,100.87745098039215,99.37745098039215,0,0,0
97.37843137254902,101.87843137254902,100.37843137254902,0,0,0
99.87941176470588,104.37941176470588,102.87941176470588,0,0,0
99.38039215686274,103.88039215686274,103.88039215686274,0,0,0
96.6313725490196,101.1313725490196,99.6313725490196,0,0,0
102.13235294117646,105.88235294117646,102.88235294117646,0,0,0
100.88333333333333,104.63333333333333,100.13333333333333,0,0,0
96.63431372549019,100.38431372549019,95.88431372549019,0,0,0
93.13529411764705,96.88529411764705,92.38529411764705,0,0,0
91.88627450980391,94.13627450980391,88.88627450980391,0,0,0
89.13725490196079,89.88725490196079,83.88725490196079,0,0,0
92.38823529411765,92.38823529411765,84.88823529411765,0,0,0
91.88921568627451,90.38921568627451,81.38921568627451,0,0,0
91.39019607843137,91.39019607843137,83.89019607843137,0,0,0
93.89117647058823,93.89117647058823,86.39117647058823,0,0,0
96.3921568627451,96.3921568627451,88.8921568627451,0,0,0
92.89313725490196,92.89313725490196,85.39313725490196,0,0,0
93.89411764705882,93.14411764705882,89.39411764705882,0,0,0
102.39509803921568,102.39509803921568,100.89509803921568,0,0,0
103.39607843137256,107.14607843137256,104.14607843137256,0,0,0
98.39705882352942,101.39705882352942,100.64705882352942,0,0,0
102.39803921568628,105.39803921568628,104.64803921568628,0,0,0
103.39901960784314,106.39901960784314,107.14901960784314,0,0,0
99.9,102.9,102.15,0,0,0
101.65098039215687,105.40098039215687,100.90098039215687,0,0,0
98.15196078431373,102.65196078431373,95.15196078431373,0,0,0
102.90294117647059,104.40294117647059,100.65294117647059,0,0,0
117.40392156862745,118.90392156862745,116.65392156862745,0,0,0
107.90490196078431,107.90490196078431,106.40490196078431,0,0,0
96.90588235294118,96.15588235294118,92.40588235294118,0,0,0
97.90686274509804,95.65686274509804,90.40686274509804,0,0,0
97.4078431372549,95.1578431372549,88.4078431372549,0,0,0
97.65882352941176,96.15882352941176,87.15882352941176,0,0,0
97.90980392156862,96.40980392156862,87.40980392156862,0,0,0
98.16078431372549,95.91078431372549,89.16078431372549,0,0,0
95.41176470588235,93.91176470588235,84.91176470588235,0,0,0
96.41274509803921,96.41274509803921,87.41274509803921,0,0,0
104.91372549019607,107.91372549019607,97.41372549019607,0,0,0
107.41470588235293,111.91470588235293,102.91470588235293,0,0,0
97.1656862745098,101.6656862745098,92.6656862745098,0,0,0
98.91666666666666,99.66666666666666,93.66666666666666,0,0,0
99.16764705882352,96.91764705882352,91.66764705882352,0,0,0
100.9186274509804,98.6686274509804,93.4186274509804,0,0,0
98.16960784313726,95.91960784313726,89.16960784313726,0,0,0
99.92058823529412,97.67058823529412,90.92058823529412,0,0,0
98.67156862745098,96.42156862745098,89.67156862745098,0,0,0
98.17254901960784,98.17254901960784,90.67254901960784,0,0,0
99.1735294117647,99.9235294117647,93.9235294117647,0,0,0
100.92450980392157,101.67450980392157,95.67450980392157,0,0,0
101.17549019607843,101.92549019607843,95.92549019607843,0,0,0
102.92647058823529,104.42647058823529,96.17647058823529,0,0,0
103.17745098039217,105.42745098039217,97.17745098039217,0,0,0
104.92843137254903,108.67843137254903,103.42843137254903,0,0,0
105.17941176470589,111.92941176470589,109.67941176470589,0,0,0
113.68039215686275,122.68039215686275,122.68039215686275,0,0,0
124.43137254901961,128.9313725490196,125.93137254901961,0,0,0
122.43235294117648,124.68235294117648,119.43235294117648,0,0,0
109.93333333333334,107.68333333333334,100.93333333333334,0,0,0
101.9343137254902,98.9343137254902,90.6843137254902,0,0,0
99.93529411764706,99.93529411764706,93.93529411764706,0,0,0
103.18627450980392,104.68627450980392,100.93627450980392,0,0,0
101.18725490196078,101.93725490196078,97.43725490196078,0,0,0
104.43823529411765,105.18823529411765,100.68823529411765,0,0,0
104.68921568627451,105.43921568627451,100.93921568627451,0,0,0
110.19019607843137,110.94019607843137,106.44019607843137,0,0,0
111.19117647058823,112.69117647058823,110.44117647058823,0,0,0
115.1921568627451,119.6921568627451,118.1921568627451,0,0,0
122.19313725490196,126.69313725490196,126.69313725490196,0,0,0
126.19411764705882,129.19411764705882,131.44411764705882,0,0,0
120.44509803921568,119.69509803921568,123.44509803921568,0,0,0
113.19607843137254,113.19607843137254,114.69607843137254,0,0,0
117.9470588235294,117.9470588235294,117.9470588235294,0,0,0
110.69803921568626,110.69803921568626,109.19803921568626,0,0,0
109.44901960784313,108.69901960784313,105.69901960784313,0,0,0
108.95,108.2,105.2,0,0,0
108.45098039215686,108.45098039215686,100.95098039215686,0,0,0
107.95196078431373,107.95196078431373,101.95196078431373,0,0,0
109.70294117647059,107.45294117647059,103.70294117647059,0,0,0
108.45392156862745,106.20392156862745,99.45392156862745,0,0,0
108.70490196078431,106.45490196078431,99.70490196078431,0,0,0
106.70588235294117,103.70588235294117,95.45588235294117,0,0,0
109.95686274509804,106.95686274509804,100.20686274509804,0,0,0
107.9578431372549,104.9578431372549,96.7078431372549,0,0,0
110.45882352941177,106.70882352941177,102.20882352941177,0,0,0
109.20980392156864,109.20980392156864,100.20980392156864,0,0,0
111.7107843137255,113.2107843137255,104.9607843137255,0,0,0
118.71176470588236,120.21176470588236,116.46176470588236,0,0,0
115.96274509803922,121.21274509803922,115.21274509803922,0,0,0
121.46372549019608,128.96372549019608,122.21372549019608,0,0,0
115.71470588235294,123.21470588235294,117.21470588235294,0,0,0
115.9656862745098,122.7156862745098,118.9656862745098,0,0,0
115.46666666666667,119.96666666666667,116.96666666666667,0,0,0
112.71764705882353,114.96764705882353,109.71764705882353,0,0,0
113.71862745098039,115.96862745098039,109.21862745098039,0,0,0
110.96960784313725,114.71960784313725,109.46960784313725,0,0,0
113.47058823529412,115.72058823529412,108.97058823529412,0,0,0
107.72156862745098,109.22156862745098,99.47156862745098,0,0,0
107.22254901960784,109.47254901960784,101.22254901960784,0,0,0
117.2235294117647,117.2235294117647,109.7235294117647,0,0,0
116.72450980392156,114.47450980392156,107.72450980392156,0,0,0
115.47549019607843,113.97549019607843,104.97549019607843,0,0,0
116.47647058823529,114.22647058823529,107.47647058823529,0,0,0
118.97745098039215,118.97745098039215,111.47745098039215,0,0,0
121.47843137254901,121.47843137254901,113.97843137254901,0,0,0
116.47941176470587,116.47941176470587,108.97941176470587,0,0,0
112.23039215686273,113.73039215686273,105.48039215686273,0,0,0
113.98137254901961,113.98137254901961,104.98137254901961,0,0,0
114.98235294117647,115.73235294117647,105.23235294117647,0,0,0
117.48333333333333,115.98333333333333,104.73333333333333,0,0,0
116.2343137254902,115.4843137254902,101.9843137254902,0,0,0
131.48529411764707,135.98529411764707,135.98529411764707,0,0,0
126.48627450980392,130.98627450980393,130.98627450980393,0,0,0
126.73725490196078,131.2372549019608,131.2372549019608,0,0,0
135.98823529411766,140.48823529411766,140.48823529411766,0,0,0
134.73921568627452,138.48921568627452,140.73921568627452,0,0,0
134.99019607843138,138.74019607843138,140.99019607843138,0,0,0
132.24117647058824,136.74117647058824,136.74117647058824,0,0,0
130.9921568627451,135.4921568627451,135.4921568627451,0,0,0
128.24313725490197,132.74313725490197,131.24313725490197,0,0,0
134.49411764705883,138.99411764705883,137.49411764705883,0,0,0
127.99509803921569,132.4950980392157,130.9950980392157,0,0,0
128.24607843137255,132.74607843137255,131.24607843137255,0,0,0
126.99705882352941,131.49705882352941,129.99705882352941,0,0,0
132.49803921568628,136.99803921568628,135.49803921568628,0,0,0
127.49901960784314,131.99901960784314,130.49901960784314,0,0,0
129.25,133.0,130.0,0,0,0
