red,green,blue,closest_id,closest_dist
72,72,60,4,14.51139244103029
73,75,64,4,9.711202299463729
88,93,86,5,8.12498314772189
90,95,88,5,5.758633304608005
99,104,97,5,13.502634419798667
81,86,79,4,10.9796361685772
76,81,74,4,4.499663722962092
83,86,77,4,10.281329663772658
75,77,66,4,6.358429429579652
77,79,68,4,3.2483533552832
72,74,63,4,11.412552858418318
71,71,61,4,14.802885184431291
72,74,63,4,11.412552858418318
73,75,64,4,9.711202299463729
75,75,67,4,6.631421096862073
72,73,65,4,10.675856553141761
72,73,65,4,10.675856553141761
74,74,66,4,8.36149857435794
72,72,64,4,11.823387150015636
76,77,69,4,3.7707111481695237
75,78,69,4,4.14934221483738
89,92,83,5,9.941127693623972
71,74,65,4,10.815391412064638
78,80,69,4,2.1477632261720867
74,76,63,4,9.579277159329154
75,77,63,4,8.861187559789702
101,107,107,5,22.14440063821091
90,96,96,5,6.638425604134521
96,102,102,5,14.053761548430948
97,103,103,5,15.623106824612195
102,107,110,7,21.375828255898217
97,102,105,5,16.54943718259346
96,101,104,5,15.010350357920336
94,100,100,5,11.061722617837622
92,98,96,5,7.062106814074279
95,101,99,5,11.117243913518228
89,95,93,5,5.49122873992066
92,98,96,5,7.062106814074279
86,92,88,5,8.66556318195515
87,93,91,5,6.856171430758921
84,90,88,5,10.829927382429261
85,90,84,5,11.998604739248064
85,90,84,5,11.998604739248064
86,91,85,5,10.418242120520812
84,89,83,5,13.615919450981567
81,84,77,4,8.257696501211369
78,79,71,4,0.5834700273064007
73,73,63,4,11.368710766542108
75,73,61,4,12.09962452946923
74,74,64,4,9.659641393354516
76,76,66,4,6.279398582511145
75,75,65,4,7.96051249626087
73,73,61,4,12.831274213128973
74,74,64,4,9.659641393354516
70,72,61,4,14.836582761416361
84,89,82,5,14.273133446388465
82,87,83,4,14.917187321691008
86,90,89,5,8.699656391120694
109,114,110,7,19.479729273382166
98,102,103,5,15.228424339866297
97,101,102,5,13.613656918034344
87,92,86,5,8.894550133361546
87,90,81,5,12.949112457414278
97,100,91,5,7.963168048310971
78,79,71,4,0.5834700273064007
75,75,67,4,6.631421096862073
78,74,62,4,10.208884215754232
76,73,58,4,14.43508198188611
77,74,59,4,12.978161625541984
73,72,54,4,19.0956070551857
78,75,56,4,15.403953824003896
120,114,92,7,29.216332551091323
133,131,108,7,34.13547896784913
86,93,77,5,16.62080816321059
89,101,89,5,9.935117551775324
80,92,80,4,15.913716182783695
80,88,77,4,10.946398414554553
80,83,74,4,5.246186957249912
92,92,84,5,7.911106059499455
74,74,64,4,9.659641393354516
74,74,64,4,9.659641393354516
76,73,64,4,9.496817967409863
72,72,62,4,13.083825783706116
75,76,68,4,5.491554898934583
77,78,70,4,2.0686589660568577
79,80,72,4,1.5496853318278636
77,80,71,4,1.8273520530173095
77,80,71,4,1.8273520530173095
77,82,75,4,5.3205320198884785
79,88,83,4,15.091783858169174
90,96,94,5,5.543180158286265
94,103,102,5,14.571269251150794
95,105,107,5,19.67532163087781
104,110,108,7,21.642539101642747
90,90,80,5,12.57367267205819
68,68,58,4,19.973536184629474
79,80,74,4,3.3177569513851273
80,81,75,4,4.802978091078685
74,75,69,4,6.379817741430927
74,75,69,4,6.379817741430927
73,74,68,4,8.039961881685716
79,81,78,4,7.422797348287385
86,92,90,5,8.027068798438625
91,97,97,5,7.3920191892822285
90,94,97,5,6.68286843838327
89,89,89,5,6.65080690164932
82,83,78,4,8.85967079149151
76,77,71,4,3.2900226631000318
74,75,69,4,6.379817741430927
77,76,72,4,3.6233222532920157
74,73,69,4,7.80674081076403
72,72,62,4,13.083825783706116
75,75,67,4,6.631421096862073
76,73,68,4,7.169485659911914
75,72,63,4,11.141295443134128
74,71,62,4,12.80887882666878
72,72,60,4,14.51139244103029
75,77,66,4,6.358429429579652
77,79,68,4,3.2483533552832
75,75,67,4,6.631421096862073
77,75,63,4,8.973465800011079
69,71,60,4,16.55485127331078
75,78,69,4,4.14934221483738
79,84,77,4,7.901280635725678
82,85,78,4,9.912146027023413
74,77,68,4,5.758120653556511
75,79,65,4,6.847152974629811
76,78,65,4,6.471840974952971
73,73,61,4,12.831274213128973
76,78,65,4,6.471840974952971
74,74,64,4,9.659641393354516
74,76,65,4,8.023000526986591
71,74,65,4,10.815391412064638
74,77,68,4,5.758120653556511
81,84,75,4,6.898084150351936
76,83,75,4,6.269516666184102
79,89,81,4,14.213880174837126
87,97,89,5,8.47484599044336
89,96,89,5,6.403853576742483
103,110,103,5,22.60608071593986
112,119,112,7,21.148105607227798
91,96,90,5,4.626665629503989
91,96,89,5,5.072978487045695
73,76,67,4,7.4225916030721075
77,79,68,4,3.2483533552832
79,83,69,4,4.3735401310210795
100,106,106,5,20.489051379517498
97,103,103,5,15.623106824612195
96,102,102,5,14.053761548430948
94,100,100,5,11.061722617837622
94,100,100,5,11.061722617837622
93,99,99,5,9.68444392213061
97,103,103,5,15.623106824612195
98,104,104,5,17.223667438914745
97,103,101,5,14.238666321633985
91,97,95,5,6.107380736478319
91,97,95,5,6.107380736478319
92,98,94,5,6.044129748688733
89,96,89,5,6.403853576742483
85,92,85,5,11.077740196448275
82,89,82,4,15.328938535901832
81,86,80,4,11.741184083162974
81,86,80,4,11.741184083162974
78,83,77,4,7.326127326901098
80,85,79,4,10.187949564058611
83,84,78,4,9.759705969348378
77,78,70,4,2.0686589660568577
75,75,65,4,7.96051249626087
78,76,64,4,7.522245397411997
74,74,64,4,9.659641393354516
73,73,63,4,11.368710766542108
76,78,67,4,4.742437365518086
74,71,62,4,12.80887882666878
75,72,65,4,9.835367339961593
74,75,67,4,7.2177619698279685
79,82,75,4,5.1056220773068866
88,95,87,5,7.795201300932803
104,108,107,7,21.363021488347776
100,99,104,5,15.155305012066446
100,100,98,5,11.454133285962014
91,93,79,5,12.97719297370719
113,113,89,5,28.033714171764917
147,144,109,9,22.300853142892688
152,148,111,9,16.50121195344691
146,144,106,9,23.466820987609356
126,123,92,7,34.63789072377459
120,114,90,7,31.010822157074564
104,97,81,5,15.350070600954767
92,84,71,4,14.31949122150329
99,92,73,5,19.38415923214729
128,123,94,7,33.533773465955655
138,129,98,7,38.67266938351792
142,136,114,9,30.61142845340526
87,93,81,5,12.660878544394288
80,92,78,4,14.853968364898646
95,105,94,5,12.54576692573323
77,87,76,4,9.591831685013036
78,86,75,4,8.105643931257246
81,84,75,4,6.898084150351936
87,88,80,5,14.315365914410359
82,83,75,4,6.677184039131687
71,72,64,4,12.406160799713277
77,78,70,4,2.0686589660568577
75,76,68,4,5.491554898934583
75,76,68,4,5.491554898934583
78,79,71,4,0.5834700273064007
71,76,69,4,8.363105693769125
73,78,71,4,5.662482808361413
79,84,77,4,7.901280635725678
82,87,81,4,13.338534065992299
87,91,90,5,7.228919318726351
95,99,98,5,8.9912902334069
90,99,98,5,9.696848705490924
87,96,95,5,8.264932863485177
95,100,96,5,8.546396659060203
72,72,62,4,13.083825783706116
70,67,60,4,18.342001361285405
82,83,78,4,8.85967079149151
75,76,71,4,4.697462618178592
75,76,68,4,5.491554898934583
77,78,72,4,2.2102797285930413
78,82,81,4,10.583273527969347
93,102,99,5,11.84933695031222
87,93,93,5,6.953339839412788
92,93,95,5,3.808570388079053
85,84,80,4,12.23180947327668
77,76,71,4,3.438818237535997
73,72,67,4,9.776559796326117
74,73,68,4,8.101987953956588
76,75,70,4,4.874872666633732
76,75,70,4,4.874872666633732
73,72,67,4,9.776559796326117
76,73,66,4,8.172853728466006
77,74,67,4,6.546497187184776
75,72,65,4,9.835367339961593
75,72,65,4,9.835367339961593
75,72,63,4,11.141295443134128
76,73,64,4,9.496817967409863
79,76,67,4,4.9368829812819435
75,71,62,4,12.487875508151747
76,74,62,4,10.51009044247722
72,73,59,4,14.837653232937956
71,75,60,4,13.832431498399727
72,76,62,4,11.432420644519224
72,75,64,4,10.31638464726365
71,74,63,4,12.015269653044815
74,76,65,4,8.023000526986591
69,71,60,4,16.55485127331078
75,76,68,4,5.491554898934583
74,77,68,4,5.758120653556511
79,82,73,4,3.668976728667216
77,82,75,4,5.3205320198884785
76,86,78,4,10.288397715867879
79,89,81,4,14.213880174837126
80,87,80,4,12.200581212697253
82,92,84,5,14.105202891000694
84,94,85,5,11.934501701590436
85,95,86,5,10.724065649666313
91,101,93,5,8.838327179624294
99,106,99,5,16.023166745785197
96,103,96,5,11.358790119725466
80,87,80,4,12.200581212697253
85,90,83,5,12.660789531917075
77,80,71,4,1.8273520530173095
77,80,71,4,1.8273520530173095
89,92,83,5,9.941127693623972
90,96,94,5,5.543180158286265
95,101,99,5,11.117243913518228
96,102,100,5,12.655685102978266
94,100,98,5,9.644680349268718
95,101,101,5,12.527368457384348
88,94,94,5,6.397045264452407
96,102,102,5,14.053761548430948
97,103,103,5,15.623106824612195
98,104,102,5,15.852850589465662
101,107,105,5,20.80943611420515
93,99,97,5,8.27324639101739
87,93,89,5,7.3256561790425705
91,98,91,5,6.012973226161356
85,92,85,5,11.077740196448275
83,90,83,5,14.126918328985626
82,89,82,4,15.328938535901832
81,86,80,4,11.741184083162974
78,83,77,4,7.326127326901098
81,86,80,4,11.741184083162974
82,83,77,4,8.074080334825561
80,81,73,4,3.2345961081099355
72,72,62,4,13.083825783706116
71,69,57,4,18.712470823877414
75,75,65,4,7.96051249626087
75,75,65,4,7.96051249626087
78,80,69,4,2.1477632261720867
78,75,66,4,6.3491516138736035
75,72,65,4,9.835367339961593
75,75,65,4,7.96051249626087
74,75,67,4,7.2177619698279685
84,89,82,5,14.273133446388465
111,113,110,7,17.627753349539226
94,93,89,5,2.684293910024171
76,73,56,4,16.240862208115406
153,147,115,9,16.7080494884495
162,153,114,9,7.909526473841623
165,156,117,9,9.592122392892636
165,156,117,9,9.592122392892636
156,148,111,9,12.640514085883222
140,134,102,9,33.75722201567951
133,126,97,7,35.05718412102694
128,121,93,7,32.99231957913091
128,121,93,7,32.99231957913091
132,126,92,7,37.95780447025538
141,135,99,9,33.211671961750845
145,135,99,9,30.041766840813146
136,131,109,7,35.04859000155413
105,113,102,5,25.351687584797897
79,93,80,4,16.680681670695996
79,89,78,4,12.252567477204728
84,94,83,5,13.15638562185127
81,87,77,4,10.335611254166867
78,79,71,4,0.5834700273064007
81,82,74,4,4.952140884255762
79,80,72,4,1.5496853318278636
91,92,84,5,8.198945910043165
74,75,67,4,7.2177619698279685
77,78,70,4,2.0686589660568577
77,78,70,4,2.0686589660568577
73,74,66,4,8.946228283370452
73,76,69,4,6.610662044514033
75,80,73,4,4.264491325448273
75,80,73,4,4.264491325448273
81,86,79,4,10.9796361685772
87,93,89,5,7.3256561790425705
83,89,85,5,13.242817890509292
87,93,89,5,7.3256561790425705
81,90,85,5,14.703261529693654
87,96,91,5,7.591140808145822
80,81,73,4,3.2345961081099355
72,69,62,4,14.918149638853697
86,85,80,4,13.205122379783829
77,78,72,4,2.2102797285930413
73,74,68,4,8.039961881685716
76,77,71,4,3.2900226631000318
86,90,89,5,8.699656391120694
93,99,97,5,8.27324639101739
90,94,93,5,4.239933265502982
86,86,86,5,11.769174689151424
